,id,title,tags
6812,11184,Kinsey,drama billcondon kinsey is a portrait of research alfr kinsey driven to uncov the most privat secret of a nation. what begin for kinsey as a scientif endeavor soon take on an intens person relev ultim becom an unexpect journey into the mysteri of human behavior. foxsearchlightpictur liamneeson lauralinney chriso'donnel free love sexual indiana usa professor research interview biographi marriag critic and blame male homosexu moral taboo teach indiana univers sexologist kinsey
6813,16436,North Face,adventur drama action histori thriller philippstölzl north face tell the stori of two german climber toni kurz and andrea hinterstoiss and their attempt to scale the deadli north face of the eiger. dorfilm bennofürmann florianluka johannawokalek switzerland bavaria germani human vs natur nation social climb mountain climb alp mountain mountain north face
6814,9026,The Importance of Being Earnest,"comedi drama histori romanc oliverpark two young gentlemen live in 1890 england use the same pseudonym (""ernest"") on the sli which is fine until they both fall in love with women use that name which lead to a comedi of mistaken identities... miramax ruperteverett colinfirth reesewitherspoon new love countri estat countri hous fake ident beguil rel victorian england pleasur the import of be earnest"
6815,31962,Shining Through,drama romanc thriller war davidseltz spirit new yorker linda voss goe to work for intern lawyer and secret offic of strateg servic oper ed leland just befor world war ii. as they fall in love the unit state enter the fight against hitler and linda volunt to work for ed spi undercov behind nazi lines. assign to uncov inform about a german bomb linda also ha person motiv to fulfill: discov the fate of her jewish famili member in berlin. 20thcenturyfox michaeldougla melaniegriffith liamneeson germani base on novel or book nazi doubl agent shine through
6816,15764,Sophie's Choice,drama romanc war alanj.pakula stingo a young writer move to brooklyn in 1947 to begin work on hi first novel. as he becom friendli with sophi and her lover nathan he learn that she is a holocaust survivor. flashback reveal her harrow stori from pre-war prosper to auschwitz. in the present sophi and nathan' relationship increasingli unravel as stingo grow closer to sophi and nathan' fragil mental state becom ever more apparent. universalpictur merylstreep kevinklin petermacnicol new york citi concentr camp holocaust (shoah) world war ii writer poland 1940 sophie' choic
6817,1554,Down by Law,crime drama comedi jimjarmusch a disc jockey a pimp and an italian tourist escap from jail in new orleans. islandpictur tomwait johnluri robertobenigni prison prostitut pimp fight new orlean louisiana louisiana bayou prison escap escap convict dj cell mate down by law
6818,28289,Cactus Flower,comedi romanc genesak distraught when her middle-ag lover break a date with her 21-year-old toni simmon attempt suicide. impress by her action her lover dentist julian winston reconsid marri toni but he worri about her insist on honesty. have fabric a wife and three children julian readili accept when hi devot nurs stephani who ha secretli love julian for year offer to act as hi wife and demand a divorce. frankovichproduct waltermatthau ingridbergman goldiehawn nurs mine lovelorn cactu flower
6819,491625,Gully Boy,drama music zoyaakhtar a coming-of-ag stori base on the live of street rapper in mumbai. excelentertain ranveersingh aliabhatt siddhantchaturvedi slum rap music ghetto mumbai (bombay) india rapper poverti rap star rapper wannab gulli boy
6820,13909,She Wore a Yellow Ribbon,western johnford after custer and the 7th cavalri are wipe out by nativ american everyon expect the worst. capt. nathan brittl is order out on patrol but he' also requir to take along abbi allshard wife of the fort' command offic and her niec olivia dandridg who are be evacuated. brittl is onli a few day away from retir and olivia ha caught the eye of two of the young offic in the company. she' taken to wear a yellow ribbon in her hair a sign that she ha a beau in the cavalri but refus to say for whom she is wear it. rkoradiopictur johnwayn joannedru johnagar captain fort retir attack cavalri she wore a yellow ribbon
6821,13996,Bottle Shock,comedi drama randallmil paris-bas wine expert steven spurrier head to california in search of cheap wine that he can use for a blind tast test in the french capital. stumbl upon the napa valley the stuck-up englishman is shock to discov a wineri turn out top-notch chardonnay. determin to make a name for himself he set about get the booz back to paris. zininsafilmproduct alanrickman chrispin billpullman wine garden wine bottl shock
6822,11338,Into the Night,thriller action comedi crime drama romanc johnlandi ed okin use to have a bore life. he use to have troubl get to sleep. then one night he met diana. now ed' have troubl stay alive. universalpictur jeffgoldblum michellepfeiff carmenargenziano adulteri assassin airport chase spoof into the night
6823,307,"Rome, Open City","drama histori war robertorossellini dure the nazi occup of rome in 1944 the leader of the resist is chase by the nazi as he seek refug and a way to escape. minervafilm aldofabrizi annamagnani marcellopagliero rome itali resist fascism drug addict curfew desert nazi neo realism italian neo realism rome, open citi"
6824,396940,Super Dark Times,drama thriller kevinphillip teenag zach and josh have been best friend their whole live but when a gruesom accid lead to a cover-up the secret drive a wedg between them and propel them down a rabbit hole of escal paranoia and violence. lila9thproduct owencampbel charlietahan elizabethcappuccino adolesc sword paranoia nightmar insomnia christma tree psychopath high school murder thriller come of age serial killer marijuana murder suburb drug samurai sword guilt new york state former best friend paranoid christma 1990 accident kill teenag protagonist super dark time
6825,12178,Miss Pettigrew Lives for a Day,drama comedi romanc bharatnalluri london england on the eve of world war ii. guinever pettigrew a strict gover who is unabl to keep a job is fire again. lost in the hostil citi a seri of fortun circumst lead her to meet delysia lafoss a glamor and dazzl american jazz singer whose life is a chao rule by indecis a continu battl between love and fame. focusfeatur francesmcdormand amyadam leepac london england england base on novel or book jazz singer or musician jazz club pianist gover high fashion eve of world war ii miss pettigrew live for a day
6826,4972,The Green Butchers,"comedi andersthomasjensen a black comedi featur two butcher svend ""sweat"" and bjarn who start their own shop to get away from their arrog boss. cannib is soon introduc to the plot and further complic aris due to the reappear of bjarne' intellectu disabl twin brother eigil. m&mproduct nikolajliekaa madsmikkelsen linekrus butcher butcher' shop black humor brother car crash the green butcher"
6827,13793,Flashbacks of a Fool,drama bailliewalsh an age hollywood star joe scott live a life of narcissist hedon observ by hi lacon person assist ophelia. the death of hi childhood best friend boot take our protagonist and the movi into an extend flashback to a sea-sid town in 1970' britain. miramax danielcraig harryeden miriamkarlin funer past hedon flashback of a fool
6828,494974,Red Joan,thriller histori trevornunn london england may 2000. the peac life of elderli joan stanley is suddenli disrupt when she is arrest by the british intellig servic and accus of provid inform to communist russia dure the forties. trademarkfilm judidench sophiecookson tomhugh london england base on novel or book atom bomb world war ii cold war soviet union cambridg base on true stori co worker relationship older man younger woman relationship femal spi british secret servic physic professor 1940 1930 communist espionag mother son relationship 2000 red joan
6829,329010,Emelie,horror thriller michaelthelin after their regular babysitt cancel the thompson famili turn to her friend anna to supervis their children while the parent go out to celebr their anniversary. at first anna seem like a dream come true to the kid allow them to eat extra cooki and play with thing that are usual off-limit but as her behaviour becom increasingli odd the kid soon find out that her intent are dark and twisted—and she is not who she seem to be. uncorkedproduct sarahbolg susanpourfar chrisbeetem babysitt emeli
6830,14030,"Hello, Dolly!","comedi romanc music genekelli dolli levi is a strong-wil matchmak who travel to yonker new york in order to see the miserli ""well-known unmarri half-a-millionaire"" horac vandergelder. in do so she convinc hi niec hi niece' intend and horace' two clerk to travel to new york city. 20thcenturyfox barbrastreisand waltermatthau michaelcrawford base on play or music merchant yonker new york borzoi millineri drygood store hello, dolly!"
6831,9622,Beverly Hills Ninja,comedi action dennisdugan haru an orphan american who wash ashor in japan and is mistaken for the great white ninja of legend. rais among the finest ninja haru grow strong and big - veri big. with the grace of all three stoog roll into one bodi haru is an embarrass to hi clan. but when a beauti blond plead for hi help haru is given one danger disastr funni chanc to prove himself. sonypictur chrisfarley nicollettesheridan robinsh japan ninja fighter overweight man clumsi fellow teacher fall in love school life beverli hill ninja
6832,127867,The Brass Teapot,comedi fantasi thriller ramaamosley when a coupl discov that a brass teapot make them money whenev they hurt themselv they must come to term with how far they are will to go. northernlightsfilm junotempl michaelangarano alexisbledel base on comic money magic object woman director the brass teapot
6833,12245,The Oxford Murders,crime mysteri thriller álexdelaiglesia at oxford univers a professor and a grad student work togeth to tri and stop a potenti seri of murder seemingli link by mathemat symbols. canal+ elijahwood johnhurt leonorwatl mathematician mathemat oxford symbol triangl oxford univers mass child kill the oxford murder
6834,10839,Cross of Iron,drama action histori war sampeckinpah it is 1943 and the german army—ravag and demoralised—i hastili retreat from the russian front. in the midst of the mad conflict brew between the aristocrat yet ultim pusillanim captain stranski and the courag corpor steiner. stranski is the onli man who believ that the third reich is still vastli superior to the russian army. howev within hi pompou persona lie a quiver coward who long for the iron cross so that he can return to berlin a hero. steiner on the other hand is cynic defiantli non-conformist and more concern with the safeti of hi own men rather than the hord of militari decor offer to him by hi superiors. emifilm jamescoburn maximilianschel jamesmason world war ii troop battl for power hostil command lieuten sergeant cross of iron
6835,26170,Coogan's Bluff,action crime drama thriller donsiegel coogan an arizona deputi sheriff goe to new york to pick up a prisoner. while escort the prison to the airport he escap and coogan head into the citi to recaptur him. universalpictur clinteastwood leej.cobb susanclark escap fish out of water chrysler build coogan' bluff
6836,11306,Extreme Measures,drama thriller michaelapt guy luthan a british doctor work at a hospit in new york start make unwelcom enquiri when the bodi of a man who die in hi emerg room disappears. after the trail lead luthan to the door of an emin surgeon at the hospit luthan soon find himself in extrem danger peopl who want the hospital' secret to remain undiscovered. castlerockentertain hughgrant genehackman sarahjessicapark new york citi surgeon morgu hospit doctor medic research emerg room miss bodi medic drama extrem measur
6837,82505,House at the End of the Street,horror thriller marktonderai a mother and daughter move to a new town and find themselv live next door to a hous where a young girl murder her parents. when the daughter befriend the surviv son she learn the stori is far from over. abiggerboat jenniferlawr elisabethshu maxthieriot parent child relationship child hero cross dress abus father son conflict hous at the end of the street
6838,14551,Winchester '73,western anthonymann lin mcadam ride into town on the trail of dutch henri brown onli to find himself in a shoot competit against him. mcadam win the prize a one-in-a-thousand winchest rifl but dutch steal it and leav town. mcadam follow intent on settl hi old quarrel while the rifl keep chang hand and touch a number of lives. universalinternationalpictur jamesstewart shelleywint danduryea robberi showdown horseback ride hostil assault rifl steal search contest poker game fourth of juli winchest rifl prize u.s. cavalri winchest '73
6839,4566,Michael Clayton,"drama thriller mysteri crime tonygilroy a law firm bring in it ""fixer"" to remedi the situat after a lawyer ha a breakdown while repres a chemic compani that he know is guilti in a multi-billion dollar class action suit. castlerockentertain georgeclooney tomwilkinson tildaswinton new york citi kill restaur chamber of a barrist scandal fake suicid lawsuit busi ethic crook lawyer lawyer law firm legal thriller michael clayton"
6840,9062,Love Story,romanc drama arthurhil harvard law student oliv barrett iv and music student jennif cavilleri share a chemistri they cannot deni - and a love they cannot ignore. despit their opposit background the young coupl put their heart on the line for each other. when they marri oliver' wealthi father threaten to disown him. jenni tri to reconcil the barrett men but to no avail. paramount alimacgraw ryano'n johnmarley base on novel or book harvard univers colleg cancer tragic love class differ string ensembl telephon box laps cathol tri to get pregnant snow angel rich man poor woman love stori
6841,16563,Seven Brides for Seven Brothers,comedi drama western stanleydonen in 1850 oregon when a backwoodsman bring a wife home to hi farm hi six brother decid that they want to get marri too. metro janepowel howardkeel jeffrichard sibl relationship oregon usa bride log cabin music big famili brother wed base on short stori uncl niec relationship mountain pass snow in 19th centuri barn rais seven bride for seven brother
6842,126250,Love Is All You Need,comedi romanc drama susannebi ida a danish hairdress who ha lost her hair to cancer return home from the hospit one day to find her husband is cheat on her. she decid to travel to itali on her own for her daughter' wed but discov on arriv that the wed gather will present it own challenges. zentropaentertain piercebrosnan trinedyrholm mollyblixtegelind hairdress infidel breast cancer griev widow wed chanc meet woman director seasid town lemon tree grove love is all you need
6843,9981,Kicking & Screaming,famili comedi jessedylan phil weston ha been unathlet hi entir life. in colleg he fail at everi sport that he tri out for. it look like hi 10-year old son sam is follow in hi footsteps. but when phil' hyper-competit dad bench sam phil decid to transfer hi son to a new team which need a coach. phil step in to be the temporari coach and immedi begin to butt head with thi dad over thi new competit in their lives. mosaicmediagroup willferrel robertduval mikeditka parent child relationship gener conflict sport amateur footbal (soccer) footbal (soccer) footbal (soccer) coach kick & scream
6844,28384,Husbands and Wives,comedi drama romanc woodyallen when jack and salli announc that they'r split up thi come as a shock to their best friend gabe and judy. mayb mostli becaus they also are drift apart and are now be made awar of it. so while jack and salli tri to go on and meet new peopl the marriag of gabe and judi get more and more strain and they begin to find themselv be attract to other people. tristarpictur woodyallen miafarrow judydavi frigid marriag separ teacher student relationship fake documentari husband and wive
6845,463053,Ibiza,comedi romanc alexrichanbach she could do the respons thing. or she could go to ibiza with her best friend to chase down a hot dj. easi choice. garysanchezproduct gillianjacob vanessabay phoeberobinson spain nightclub ibiza best friend american dj ibiza
6846,60420,Like Crazy,drama romanc paolovirzì a british colleg student fall for an american student onli to be separ from him when she' ban from the u.s. after overstay her visa. paramountvantag antonyelchin felicityjon jenniferlawr chair custom student visa parent blogger like crazi
6847,8088,Broken Embraces,drama romanc thriller pedroalmodóvar harri cain a blind writer reach thi moment in time when he ha to heal hi wound from 14 year back. he wa then still known by hi real name mateo blanco and direct hi last movie. eldeseo penélopecruz lluíshomar blancaportillo madrid spain jealousi obsess love hitchcockian broken embrac
6848,1553,The Beat That My Heart Skipped,music drama crime jacquesaudiard like hi father tom is a real estat agent who make hi money from dirti and sometim brutal deals. but a chanc encount prompt him to take up the piano and becom a concert pianist. he audit with the help of a beauti young virtuoso pianist who cannot speak french - music is their onli exchange. but pressur from the ugli world of hi day job soon becom more than he can handle... canal+ romainduri nielsarestrup jonathanzaccaï pari franc loss of love one parent child relationship estat agent chines woman piano lesson squatter classic music concert pianist piano the beat that my heart skip
6849,778,Monsieur Hulot's Holiday,comedi jacquestati monsieur hulot jacqu tati’ endear clown take a holiday at a seasid resort where hi presenc provok one catastroph after another. tati’ masterpiec of gentl slapstick is a seri of effortlessli well-choreograph sight gag involv dog boat and firecrackers; it wa the first entri in the hulot seri and the film that launch it maker to intern stardom. cadi jacquestati nathaliepascaud michelinerolla holiday underdog hotel beach jazz tenni mask ball pilot lone wolf train summer alcohol abus aerob monsieur hulot' holiday
6850,11644,Blow Out,crime drama mysteri thriller briandepalma jack terri is a master sound recordist who work on grade-b horror movies. late one even he is record sound for use in hi movi when he hear someth unexpect through hi sound equip and record it. curios get the better of him when the media becom involv and he begin to unravel the piec of a nefari conspiracy. as he struggl to surviv against hi shadowi enemi and expos the truth he doe not know whom he can trust. filmwayspictur johntravolta nancyallen johnlithgow philadelphia pennsylvania paranoia audio tape hitman presidenti elect yell polit faithless conspiraci tape record whodunit car accid audio record sound effect neo noir nois blow out
6851,2457,Children of Paradise,drama romanc marcelcarné nathali fall for baptist debureau a mime. but hi heart is set on garanc who is also covet by frederick lemaitr and the count of montray. sociéténouvellepathécinéma arletti jean louisbarrault pantomim anarchist count love thief murder mime fals accus hoodlum children of paradis
6852,92591,Bernie,comedi crime drama richardlinklat in small-town texa affabl and popular mortician berni tied strike up a friendship with marjori nugent a wealthi widow well known for her sour attitude. when she becom control and abus berni goe to great length to remov himself from her grasp. castlerockentertain jackblack shirleymaclain matthewmcconaughey texa carthag base on true stori dark comedi stockbrok prison visit miss person funer director funer home embezzl hidden corps estrang famili member juri trial hick confess of crime duringcreditssting 1990 base on magazin newspap or articl berni
6853,265228,Timbuktu,drama abderrahmanesissako a cattl herder and hi famili who resid in the dune of timbuktu find their quiet live -- which are typic free of the jihadist determin to control their faith -- abruptli disturbed. a look at the brief occup of timbuktu by milit islam rebels. lesfilmsduworso ibrahimahm touloukiki laylawaletmoham civil war cattl religi fundament religi conflict religi differ african custom yihad sharia law islam timbuktu
6854,10909,Kalifornia,thriller crime dominicsena a journalist duo go on a tour of serial killer murder site with two companion unawar that one of them is a serial killer himself. propagandafilm bradpitt davidduchovni juliettelewi california journalist trailer park journal photograph kidnap motel highway murder serial killer hitchhik kalifornia
6855,429191,A Fantastic Woman,drama sebastiánlelio marina' life is thrown into turmoil follow the death of her partner. mourn the loss of the man she love she find herself under intens scrutini from those with no regard for her privacy. komplizenfilm danielavega franciscorey luisgnecco waitress loss chile singer death of lover south america a fantast woman
6856,265169,Winter Sleep,drama nuribilgeceylan aydin a retir actor own a small hotel in central anatolia with hi young wife nihal and hi sister necla who is cope with her recent divorce. dure the winter snow cover the ground and boredom bring the return of old memori push aydin to flee… artefrancecinéma halukbilgin melisasözen demetakbağ hotel husband wife relationship retir rural area writer anatolia turkey winter sleep
6857,4960,"Synecdoche, New York","drama charliekaufman a theater director struggl with hi work and the women in hi life as he attempt to creat a life-s replica of new york insid a warehous as part of hi new play. likelystori philipseymourhoffman samanthamorton jenniferjasonleigh new york citi philosophi depress nihil surreal man woman relationship theater director romanc surreal writer divorc magic realism existenti meaningless exist philosoph existenti loneli metacinema meta fiction synecdoche, new york"
6858,49361,Don't Torture a Duckling,horror luciofulci a report and a promiscu young woman tri to solv a seri of child kill in a remot southern italian town rife with superstit and a distrust of outsiders. medusaproduzion florindabolkan barbarabouchet tomasmilian child murder homicid forest polic psychopath murder report whodunit orphan church dog lynch psycho killer murder investig persecut don't tortur a duckl
6859,290555,Wolves,horror action davidhayt the coming-of-ag stori of cayden richards. forc to hit the road after the murder of hi parent cayden wander lost without purpose... until he meet a certifi lunat name wild joe who set him on a path to the omin town of lupin ridg to hunt down the truth of hi history. but in the end| who' realli hunt whom? copperheartentertain lucastil jasonmomoa johnpyp adopt werewolf wolv
6860,13573,The United States of Leland,crime drama matthewryanhog a withdrawn young man leland fitzgerald is imprison for the murder of a mental disabl boy who also happen to be the brother of hi girlfriend becky. as the commun struggl to deal with the kill pearl madison a teacher at the prison decid to write about leland' case. meanwhil other affect by the murder includ becki and her sister juli must contend with their own problems. thousandword doncheadl ryangosl chrisklein murder romanc teacher writer theft juvenil detent center the unit state of leland
6861,13162,Blind Dating,comedi romanc jameskeach danni is a blind man who doe not let hi impair get in the way of live hi life to the fullest except when it come to love. danny' brother set him up on a seri of blind date but all of them go disastr wrong. just when danni is about to give up he meet leeza a nurs who work for danny' doctor. there is just one catch: leeza who is from india is promis to anoth man. catfishproduct chrispin anjalijay stephentobolowski blind and impair vision arrang marriag blind date blind date
6862,14313,Feast of Love,romanc drama robertbenton a medit on love and it variou incarn set within a commun of friend in oregon. it is describ as an explor of the magic mysteri and sometim pain incarn of love. metro morganfreeman gregkinnear radhamitchel danc adulteri fortun teller base on novel or book marriag propos oregon usa professor pregnanc funer coffe shop friendship love grief neighbor drug use wed feast of love
6863,628241,Ala Vaikunthapurramuloo,action comedi drama trivikramsriniva fate play a vital role in connect the life of bantu a son who seek valid from hi cold-heart father with the life of raj whose millionair father wish that he wa more assertive. geethaart alluarjun poojahegd muralisharma coma exchang hospit class differ rich poor child exchang ala vaikunthapurramuloo
6864,16703,This Gun for Hire,crime drama mysteri thriller franktuttl sadist killer-for-hir philip raven becom enrag when hi latest job is paid off in mark bills. vow to track down hi double-cross boss nightclub execut gate raven sit besid gates' love new employe ellen on a train out of town. although ellen is engag to marri the polic lieuten who' hunt down raven she decid to tri and set the misguid hit man straight as he hide from the cop and plot hi revenge. paramount veronicalak alanladd robertpreston cat paranoia hitman propaganda polic femm fatal film noir conspiraci black and white train hire killer polic offic shot polic shootout nightclub perform murder mysteri femal magician thi gun for hire
6865,11300,Something Wild,"crime comedi romanc jonathandemm a free-spirit woman ""kidnaps"" a yuppi for a weekend of adventure. but the fun quickli take a danger turn when her ex-con husband show up. religiosaprimitiva jeffdaniel melaniegriffith rayliotta new york citi robberi handcuff chase polic psychopath road trip travel dark comedi stab class reunion date from hell someth wild"
6866,236737,Spanish Affair,comedi romanc emiliomartínezlázaro rafael a sevil citizen who ha never left the spanish region of andalucia decid to leav hi homeland to follow amaia a basqu girl unlik other women he ha known. lazonafilm claralago danirovira karraelejald cultur clash independ movement fisherman basqu countri spain donostia san sebastian spain decept romant comedi fish out of water misunderstand sevil spain andalucia zumaia ethnocentr jilt woman oral basqu improvis farc spanish affair
6867,21734,Shadow of a Doubt,crime thriller alfredhitchcock just when charlott ‘charlie’ newton is feel especi frustrat by the lack of excit in her small town in california she receiv wonder news: her uncl and namesak charli oakley is come to visit. howev as secret about him come to the fore charlotte’ admir turn into suspicion. universalpictur teresawright josephcotten macdonaldcarey librari california detect bank small town telegram housewif widow film noir murder fugit teenag girl black and white murder polic detect privaci visit gender role brother sister wealthi widow precoci child misogynist uncl niec relationship money in the bank murder suspect northern california conflict worldview shadow of a doubt
6868,5956,Joshua,drama thriller horror georgeratliff the arriv of a newborn girl caus the gradual disintegr of the cairn family; particularli for 9-year-old joshua an eccentr boy whose proper upbring and refin tast both take a sinist turn. atopictur samrockwel verafarmiga jacobkogan sibl relationship child abus babi nanni mother in law bibl intellectu gift malic sleepless joshua
6869,192558,Aashiqui 2,drama romanc mohitsuri a young woman meet a fail musician who launch her sing career but their relationship is doom when peopl assum he' with her for her fame and fortune. t adityaroykapur shraddhakapoor shaadrandhawa artist music tragic love aashiqui 2
6870,427910,Navy Seals,action lewisteagu dure a rescu mission a team of navi seal discov that a terrorist group have access to deadli us built stinger missil and must set out to locat and destroy them befor they can be used. orionpictur charliesheen michaelbiehn joannewhalley navi u.s. navi u.s. navi seal us militari navi seal
6871,9805,(T)Raumschiff Surprise - Periode 1,comedi sciencefict michaelherbig hundr of year after human have settl on mar regul rogul and lord jen maul lead a forc of martian to earth in order to conquer the planet. queen metaphor look to the gay hero aboard the spaceship surpris -- captain kork mr. spuck and first engin schrotti constantinfilm michaelherbig rickkavanian christiantramitz taxi driver space marin futur space travel time travel parodi spoof (t)raumschiff surpris - period 1
6872,14400,The Heir Apparent: Largo Winch,adventur drama action thriller jérômesal after a power billionair is murder hi secret adopt son must race to prove hi legitimaci find hi father' killer and stop them from take over hi financi empire. tf1filmsproduct tomersisley kristinscottthoma mélaniethierri base on comic murder hong kong base on graphic novel millionair the heir apparent: largo winch
6873,413471,The Late Bloomer,comedi drama romanc kevinpollak a sex therapist goe through puberti after the success remov of a benign tumor rest against hi pituitari gland. he experi all the chang and effect of puberti over a three-week period. millenniumfilm johnnysimmon brittanysnow j.k.simmon base on novel or book puberti love relationship sex comedi sex therapist the late bloomer
6874,374173,Kapoor & Sons,drama romanc comedi shakunbatra return home to visit their ill grandfath two estrang brother must confront their unresolv rivalri while their parents’ marriag frays. starstudio sidharthmalhotra fawadkhan aliabhatt come out loneli kapoor & son
6875,32087,Attack,drama war lakshyarajanand battl of the bulg world war ii 1944. lieuten costa an infantri compani offic who must establish artilleri observ post in a strateg area ha seriou doubt about captain cooney' leadership ability. theassociates&aldrichcompani jackpal eddiealbert leemarvin world war ii us armi nation guard base on play or music battl of the bulg moral dilemma attack
6876,20139,The Children's Hour,drama williamwyl a privat school for young girl is scandal when one spite student accus the two young women who run the school of be in a relationship. themirischcompani audreyhepburn shirleymaclain jamesgarn fals accus lesbian relationship base on play or music teacher black and white lgbt rumor all girl school libel suit the children' hour
6877,6,Judgment Night,action crime thriller stephenhopkin while race to a box match frank mike john and rey get more than they bargain for. a wrong turn land them directli in the path of fallon a viciou wise-crack drug lord. after accident wit fallon murder a disloy henchman the four becom hi unwil prey in a savag game of cat and mous as they are mercilessli stalk through the urban jungl in thi taut suspens drama. jvc emilioestevez cubagoodingjr. denisleari chicago illinoi drug dealer escap one night box judgment night
6878,265016,Extraterrestrial,horror sciencefict colinminihan five friend set out to a cabin in the wood for a fun weekend getaway that is until extraterrestri visitor turn it into a fight for their lives. the group is pull from their reveri when a flicker object crash deep in the woods. as they investig the friend stumbl across an alien spacecraft and it inhabit have not arriv in peace. twinenginefilm brittanyallen melaniepapalia jessemoss cabin engag wood alien drug polic offic nobodi believ extraterrestri
6879,13561,Murder Party,comedi horror jeremysaulni a random invit to a halloween parti lead a man into the hand of a rogu collect spark a bloodbath of mishap mayhem and hilarity. thelabofmad chrissharp maconblair stacyrock new york citi art murder murder parti
6880,29845,A Woman Under the Influence,drama johncassavet mabel longhetti desper and lone is marri to a lo angel municip construct worker nick. increasingli unstabl especi in the compani of other she crave happi but her extrem volatil behavior convinc nick that she pose a danger to their famili and decid to commit her to an institut for six months. alon with a trio of kid to rais on hi own he await her return which hold more than a few surprises. facesinternationalfilm peterfalk genarowland freddrap mental breakdown unfaith lo angel california a woman under the influenc
6881,244539,Infinitely Polar Bear,drama comedi mayaforb a manic-depress mess of a father tri to win back hi wife by attempt to take full respons of their two young spirit daughter who don't make the overwhelm task ani easier. paperstreetfilm markruffalo zoesaldaña imogenewolodarski semi autobiograph woman director bipolar absent parent bipolar disord infinit polar bear
6882,9104,Buffalo Soldiers,drama comedi war crime thriller gregorjordan a crimin subcultur oper among u.s. soldier station in west germani just befor the fall of the berlin wall. film4product joaquinphoenix edharri scottglenn germani berlin wall corrupt base on novel or book junki black market heroin investig armi base murder dark comedi colonel drug militari polic rogu 1980 buffalo soldier
6883,8422,Rocco and His Brothers,crime drama luchinovisconti when a impoverish widow’ famili move to the big citi two of her five son becom romant rival with deadli results. titanu alaindelon renatosalvatori anniegirardot sibl relationship prostitut parent child relationship milan boxer work widow love murder work class illeg prostitut matriarch rocco and hi brother
6884,37719,A Night at the Opera,comedi music samwood the marx brother take on high societi and the opera world to bring two lover together. a sli busi manag and two wacki friend of two opera singer help them achiev success while humili their stuffi and snobbish enemies. metro grouchomarx chicomarx harpomarx opera cross dress a night at the opera
6885,8047,Matador,drama thriller pedroalmodóvar a conflict youth confess to crime he didn't commit while a man and woman arous by death becom obsess with each other. tve assumptaserna antoniobandera nachomartínez angel rape bullfight madrid spain drown religi educ necrophilia sadomasoch matador (bullfighter) matador
6886,26255,Love Potion No. 9,comedi romanc fantasi sciencefict dalelaun unlucki in love chemist paul matthew visit gypsi madam rosa for help. quickli realiz he is a hopeless nerd she gift him with love potion no. 8 which make anyon who wear it irresist to the opposit sex for four hours. paul and anim psychologist cowork dian farrow decid to test it on themselves. the awkward pair suddenli find themselv allur to anyon they approach but soon realiz they are most attract to each other. pentapictur sandrabullock tatedonovan annebancroft new love magic affect witchcraft love potion no. 9
6887,5486,A Bay of Blood,horror thriller mariobava an elderli heiress is kill by her husband who want control of her fortunes. what ensu is an all-out murder spree as rel and friend attempt to reduc the inherit play field complic by some teenag who decid to camp out in a dilapid build on the estate. nuovalineacinematografica claudineaug luigipistilli claudiocamaso suicid mass murder wheelchair psychopath murder squid gore serial killer slasher skinni dip maniac axe murder video nasti proto slasher ax giallo a bay of blood
6888,19761,Saturn 3,sciencefict thriller stanleydonen in the futur earth is overcrowd and the popul reli on distant base to be fed. in the saturn 3 station major adam and the scientist alex who is also hi lover and ha never been on earth have been research hydropon for three year in the base alon with their dog sally. captain benson arriv saturn 3 with hector incap to control hi emot he transfer hi homicid tendenc and insan to hector. now major adam and alex are trap in the station with a danger psychopath robot. itcentertain kirkdougla farrahfawcett harveykeitel moon chess tattoo cyborg killer robot spacecraft space travel saturn murder rampag transhuman robot scientist drug space station dismember hydropon saturn 3
6889,127501,Barfi!,drama romanc comedi anuragbasu three young peopl learn that love can neither be defin nor contain by society' definit of normal and abnormal. utvmotionpictur ranbirkapoor priyankachoprajona ileanad'cruz deaf mute autism love wed handicap barfi!
6890,9597,Vidocq,fantasi action thriller crime sciencefict mysteri pitof pari 1830. in the heart of the town vidocq a famou detect disappear as he fight the alchemist an assassin that he ha been pursu for a few months. hi young biograph etienn boisset decid to aveng vidocq' death and take the investig on... tf1filmsproduct gérarddepardieu guillaumecanet inéssastr detect virgin delinqu investig etern youth steampunk alchemi alchemist vidocq
6891,68341,Cold Fish,drama thriller crime horror sionsono shamoto run a small tropic fish shop. when hi daughter mitsuko is caught shoplift at a groceri store a man name murata step in to settl thing between the girl and the store manager. murata also run a tropic fish shop and he and shamoto soon becom friendly. howev murata hide mani dark secret behind hi friendli face. nikkatsucorpor mitsurufukikoshi denden asukakurosawa fish shower orgasm knife castrat erect murder gore serial killer teenag girl blood bath rape victim domin fish tank sexual desir glass dirti old man cold fish
6892,13715,At Close Range,crime drama thriller jamesfoley brad whitewood jr. live in rural pennsylvania and ha few prospects. against hi mother' wish he seek out hi estrang father the head of a gang of thiev in a nearbi town. though hi new girlfriend support hi crimin ambit brad jr. soon learn that hi father is a danger man. inspir by the real event that led to the end of the johnston gang who oper in the northeastern unit state in the 1970s. hemdalefilmcorpor seanpenn christopherwalken marystuartmasterson rape pennsylvania usa money launder 1970 small town tractor base on true stori sociopath organ crime drug wit to murder teenag love crime famili courtroom jobless grand theft auto polic investig farm hous polic interrog farm girl crimin organ life of crime father son relationship crimin life at close rang
